customer_id,booking_id,session_id,payment_method,payment_status,promo_amount,promo_code,shipment_fee,shipment_location_lat,shipment_location_long,total_amount,product_id,quantity,item_price,event_offset
59494,42c311e0-cd4f-40bf-a665-030a2c530356,28db56b1-0794-463f-a501-9c5f8b141c51,OVO,Success,0,,5000,-7.65293596241532,110.3692336957684,806222,45027,2,400611,83
70558,51e59ffc-4067-457e-9ae2-2a7dc42e7137,606d6737-0c59-401d-b000-bf526c5512d5,Gopay,Success,0,,0,-8.182111705932256,131.00202371592036,198343,22495,1,198343,1
98145,d71bc0f7-4544-4b28-a8e8-5800263078cb,9b3a1329-be28-4adb-acae-cfee00854da5,Gopay,Success,0,,10000,-7.923964313829878,110.33106269635556,172383,46261,1,162383,172
81975,94482a00-0523-4955-aca4-d3e19b01ff54,b68c3d1f-f911-4af3-ae85-e21f914b1d4f,Credit Card,Success,5471,WEEKENDMANTAP,10000,-6.204705904444257,106.79636224466196,217111,29457,1,212582,66
75646,4b4b2a7f-eb93-4333-9c21-1a1f343aa4e5,bb4bb04d-ffd7-49d5-ba65-db497f896dcf,OVO,Success,6318,WEEKENDSERU,15000,0.4814505185834861,110.09205386092154,2469684,12539,6,410167,15
61892,62710206-bc8d-4986-89b9-b85796afe53c,1fc7331b-87ce-421e-8d33-f60528479754,Credit Card,Success,0,,0,-7.73786857937262,110.24610572627974,137246,27454,1,137246,186
80732,8fcf4a81-40b5-4914-b8bd-9bea9e7b6b7f,13a4a626-0c5d-4c79-968f-5a55d5e5cc74,OVO,Success,0,,10000,-6.168723556937934,106.7480307505108,205728,29529,1,195728,76
33564,fd5a86d2-aedf-48f2-8757-498655c8fb70,8c69a1fe-a85a-4338-8709-edc1f803c69c,OVO,Failed,0,,10000,-8.156947675606434,112.09869252560722,224755,15772,1,214755,4
44401,953a57a0-bfc6-4992-b08c-59e301655abc,6f38e88e-e78c-42c1-9e79-5144ecf5e54c,Credit Card,Success,0,,10000,1.2782920411752468,118.19589397330368,290180,30565,1,280180,6
75646,ab76f345-76c5-4681-8e5e-19fd870bde48,1e5f3cc3-3cbd-436f-99c7-802288866871,Gopay,Success,0,,0,-7.312756526816479,108.06864609604416,398305,43495,1,398305,65
39915,6737c350-1bf2-4670-99cc-6865cbe58a61,a77afa56-7a3f-4015-99f3-58316d07e186,Credit Card,Success,2986,WEEKENDSERU,15000,-6.106569292376294,106.76013879116913,1885009,18827,5,374599,1
90848,ff6e4a34-7170-4b75-9a4d-974491dad94c,82ffc02a-a44f-45ae-8768-3a7e3fd270a5,Gopay,Success,6241,WEEKENDSERU,15000,-6.177973771831212,106.7299294640583,135864,57292,1,127105,99
78394,e876448d-0a67-44ec-8695-cf4f5f3b0e89,39f5204e-20b8-4618-825a-21e4d80e90d7,Gopay,Success,0,,0,-2.546393232314653,101.4197751476243,408752,34096,1,408752,66
38647,a91a1b5a-efb5-4a6a-ab13-47df52fe54c9,291a0d33-4a10-4663-a945-74e4cf9ba233,Credit Card,Success,0,,0,-0.9220137064732068,123.16209544077503,179120,35647,1,179120,0
19648,6a13a892-cccb-4d31-b4be-e2e025ebc84e,b980c378-08b6-4077-844b-5077077e7ab5,Credit Card,Success,0,,0,-7.238136909625053,112.32743587427126,1189307,27474,1,323001,116
19648,6a13a892-cccb-4d31-b4be-e2e025ebc84e,b980c378-08b6-4077-844b-5077077e7ab5,Credit Card,Success,0,,0,-7.238136909625053,112.32743587427126,1189307,7129,1,190177,0
19648,6a13a892-cccb-4d31-b4be-e2e025ebc84e,b980c378-08b6-4077-844b-5077077e7ab5,Credit Card,Success,0,,0,-7.238136909625053,112.32743587427126,1189307,43042,1,248271,0
19648,6a13a892-cccb-4d31-b4be-e2e025ebc84e,b980c378-08b6-4077-844b-5077077e7ab5,Credit Card,Success,0,,0,-7.238136909625053,112.32743587427126,1189307,26728,1,427858,0
75646,eaa6861e-395a-4bc2-96c0-76da9be15f79,638e90d3-74dc-40bb-a224-a72841ee854c,OVO,Success,4090,WEEKENDSERU,0,-7.312756526816479,108.06864609604416,119539,28305,1,123629,53
12725,ec3fbe1a-7e6a-4938-b817-b2deabec0cc4,07be6eb2-1fa0-4005-826c-9beda1a79330,Credit Card,Success,0,,5000,-3.205549633719368,115.46227686100148,149284,46593,2,72142,130
75646,0e7312a3-dc46-44aa-b72f-89df018ee8f4,9007dd38-f9a8-4220-a306-9ca09aef04a0,OVO,Success,0,,0,-7.312756526816479,108.06864609604416,221558,37070,1,221558,208
40835,d1d74240-ea2a-4acf-953a-898828d78e99,d7e255f5-ecd5-48be-8350-91a33f8b9549,Gopay,Success,0,,25000,-8.723645984068991,116.34281905003034,588449,17179,1,423004,198
40835,d1d74240-ea2a-4acf-953a-898828d78e99,d7e255f5-ecd5-48be-8350-91a33f8b9549,Gopay,Success,0,,25000,-8.723645984068991,116.34281905003034,588449,57557,1,140445,0
88855,eda51083-bb86-4b24-9256-50a2117cb13a,2cb40a92-5066-4a9e-abf0-faf4c0583508,Gopay,Success,4998,WEEKENDSERU,50000,-8.302731200489507,114.59236954082614,1096157,38167,2,377343,62
88855,eda51083-bb86-4b24-9256-50a2117cb13a,2cb40a92-5066-4a9e-abf0-faf4c0583508,Gopay,Success,4998,WEEKENDSERU,50000,-8.302731200489507,114.59236954082614,1096157,3598,1,296469,0
57525,a3a8a15e-d56b-41b3-b8cf-791dd8b7c498,352254b1-527b-4fe8-aede-4a19b7c84385,Gopay,Success,0,,0,-6.318790849856649,106.85527642652428,198276,43521,1,198276,49
75646,38690021-19f2-4058-94c1-faafafa48a43,d61b092a-b7aa-4afb-bc7b-e7e55191d1c0,OVO,Success,4153,WEEKENDMANTAP,10000,-2.3629565333267006,116.12724171070288,313476,16229,1,307629,28
46547,5e6a38e3-5a11-4fd2-8da3-3323b25d6c18,9dec1cc7-a715-42bb-8ad0-b3f78e193bdc,Credit Card,Success,0,,0,-2.5990211966684367,114.89980635060536,185792,26317,1,185792,112
81975,97581856-5d59-4fe6-a278-590cbe5a8acc,db3e52c0-f1ef-41e8-b3da-7cb8ae21d705,Credit Card,Success,9583,LIBURDONG,10000,-6.843380194212108,107.29974759708756,708943,4069,1,310042,41
81975,97581856-5d59-4fe6-a278-590cbe5a8acc,db3e52c0-f1ef-41e8-b3da-7cb8ae21d705,Credit Card,Success,9583,LIBURDONG,10000,-6.843380194212108,107.29974759708756,708943,53061,1,398484,0
59494,4ad8226a-d9d4-4fe3-af04-54c63e847ee3,fe8d580c-e71b-45d5-a080-361fff429622,Credit Card,Success,0,,15000,2.088391440577645,116.23912959188512,205711,24548,1,190711,42
82865,4386f504-a456-4f62-9af1-0336a46e81bb,6cb48371-f12b-49d0-9035-ec22b64dc290,Credit Card,Success,0,,0,-8.278286573066431,117.83913174817934,103148,25347,1,103148,79
75646,3c949606-0985-49e9-bc15-86b57986a073,abf762e0-69c9-4f57-a6a1-c05cae4a53de,OVO,Success,0,,0,-7.312756526816479,108.06864609604416,95486,36345,1,95486,63
48805,b0ca8535-c0be-4f6f-91ee-ce8b9b7b0e0a,60e664c1-32e1-44c9-99d4-ff48915597f8,Credit Card,Success,0,,10000,0.3918947297082944,99.42475289235728,353012,51598,2,171506,215
75646,75398edc-cc0f-4244-9ac0-f96e1f9be762,bb2fd126-55f5-4ace-a2a2-ad6fb8519c2f,OVO,Success,3987,WEEKENDMANTAP,10000,-1.694698235317615,111.95558902944578,383901,51520,1,377888,123
89791,15875efe-e18c-486b-9ab1-2c38df998a91,ea4062a3-7463-4286-b5fb-fde9ba3f5b5a,LinkAja,Success,0,,25000,-7.240831963445588,107.13877256619983,320226,12861,1,295226,21
77028,17ac20ce-d62d-49df-8d84-3b4460d67e84,1bffc9fb-31ac-4f9e-851e-45ea69c727af,OVO,Success,0,,0,-2.746352606191671,113.71183421489152,218036,50425,1,218036,107
92438,647fe597-cc3a-4923-a6b0-139d8f95deb5,d958a964-b60b-4364-9deb-8f2459d20112,Debit Card,Success,0,,0,-6.128318435152358,106.81802139557809,364300,17301,1,156026,1
92438,647fe597-cc3a-4923-a6b0-139d8f95deb5,d958a964-b60b-4364-9deb-8f2459d20112,Debit Card,Success,0,,0,-6.128318435152358,106.81802139557809,364300,57033,1,208274,0
62075,5373d09d-a400-4baf-bbab-eea7197fc490,bd02ba20-f076-484c-9759-2b031236b58b,Credit Card,Success,0,,10000,-8.229971474267682,112.59607854513952,160949,30269,1,150949,32
75646,101d3840-abc8-4ec2-8091-47782ad2fd09,f63693f7-836c-4530-830a-3dc5204aa480,OVO,Success,0,,10000,0.7555496410191918,121.1852508757075,280951,15468,1,270951,176
75646,332eaa37-4085-4259-a8c8-17c8c74d60d5,68c12eab-bb11-4419-9147-3a95ca6bb832,OVO,Success,0,,10000,-7.474731804755999,131.56339685991816,437730,50965,2,213865,339
90848,67c8047b-e43e-4df3-904e-d026ab759777,a6e22678-4d33-4365-83c1-5a831771d42d,Gopay,Success,2443,WEEKENDSERU,10000,0.9333418006448236,112.78747026848438,130325,10155,1,122768,47
99108,7e67e286-3fcd-4704-a202-597e00062fca,87e592cb-66b4-4107-b222-2b79ef738d32,Gopay,Success,1770,WEEKENDSERU,10000,-1.3950364351995397,116.56042237954068,112654,3996,1,104424,257
81975,ae89b7e2-3f83-4654-91c9-223ff2a1ddfd,6067d3f1-3e84-4fb7-9e6e-e883941e5ec9,Credit Card,Success,0,,0,-6.125268538844568,106.96185483125788,4266040,22113,1,180643,17
81975,ae89b7e2-3f83-4654-91c9-223ff2a1ddfd,6067d3f1-3e84-4fb7-9e6e-e883941e5ec9,Credit Card,Success,0,,0,-6.125268538844568,106.96185483125788,4266040,41669,1,224131,0
81975,ae89b7e2-3f83-4654-91c9-223ff2a1ddfd,6067d3f1-3e84-4fb7-9e6e-e883941e5ec9,Credit Card,Success,0,,0,-6.125268538844568,106.96185483125788,4266040,55215,4,192702,0
81975,ae89b7e2-3f83-4654-91c9-223ff2a1ddfd,6067d3f1-3e84-4fb7-9e6e-e883941e5ec9,Credit Card,Success,0,,0,-6.125268538844568,106.96185483125788,4266040,29068,4,276988,0
81975,ae89b7e2-3f83-4654-91c9-223ff2a1ddfd,6067d3f1-3e84-4fb7-9e6e-e883941e5ec9,Credit Card,Success,0,,0,-6.125268538844568,106.96185483125788,4266040,5040,2,163118,0
81975,ae89b7e2-3f83-4654-91c9-223ff2a1ddfd,6067d3f1-3e84-4fb7-9e6e-e883941e5ec9,Credit Card,Success,0,,0,-6.125268538844568,106.96185483125788,4266040,17546,7,236610,0
75646,48fc2e9e-99ce-49f5-9ee1-d4a109e864dc,29dcfafb-c8c7-4f4f-890f-a8f0a706e63d,OVO,Success,0,,10000,-8.273674688496609,111.89637435816876,406900,31829,1,396900,16
58188,fad25361-3a5f-4554-9bf8-70c040296cbb,c7d6ec67-31a3-406d-9529-8b43b6112d63,Gopay,Success,6806,WEEKENDSERU,10000,1.3132753396661894,109.49887158186309,265796,1537,1,262602,92
33658,78e7bc36-f9f2-4895-b923-24c76a54877b,1b171f35-97bf-4428-9781-3da67dbac98b,Gopay,Success,0,,10000,-8.606553246215935,117.54368077429922,243562,17003,1,233562,27
59494,450e834e-63fd-46cb-a227-5396727fe501,e7578d0c-f9f5-449c-bf3e-4f2462eab009,Credit Card,Success,2946,WEEKENDSERU,0,-7.65293596241532,110.3692336957684,886162,45719,1,436707,187
59494,450e834e-63fd-46cb-a227-5396727fe501,e7578d0c-f9f5-449c-bf3e-4f2462eab009,Credit Card,Success,2946,WEEKENDSERU,0,-7.65293596241532,110.3692336957684,886162,16554,1,190392,0
59494,450e834e-63fd-46cb-a227-5396727fe501,e7578d0c-f9f5-449c-bf3e-4f2462eab009,Credit Card,Success,2946,WEEKENDSERU,0,-7.65293596241532,110.3692336957684,886162,6620,1,262009,0
84456,a98694b9-31c7-4ce2-acf7-a06dddd249c6,d30475b8-f198-42ea-9add-faf4e0c1ff65,Gopay,Success,0,,10000,-6.180731103050935,106.76053279388525,819337,7451,3,269779,22
46459,3026fbed-13a1-4368-a502-0f97496a86d6,f6c76268-4637-49da-8393-cacae3d5afba,Gopay,Success,0,,0,-8.229396539368357,113.432977243754,474847,50609,1,474847,2
75646,4f49f96b-fc3b-4992-8834-b666f500d0c4,7b67c895-886c-4899-93b7-97343af49bf1,Debit Card,Success,0,,10000,-7.312756526816479,108.06864609604416,333233,42131,1,323233,6
11737,a8407911-70ef-4a2c-9b30-b5d57ff1328c,42b44252-409c-418f-ad5b-61f8c3767401,Gopay,Success,0,,5000,-5.476438503448292,105.49282753574208,210381,14095,1,205381,77
88855,2c4b3a91-9d07-475c-a493-e8ec50d04560,3e78d275-a184-4dd4-8d09-b07c568639e2,Credit Card,Success,2749,WEEKENDSERU,10000,-8.354729046187524,116.03616253250752,168606,31196,1,161355,38
78533,83d19e0c-5f14-4aa3-b415-ceaaffd868e0,46c8420b-b3ec-4579-bb4a-e86d38859d28,OVO,Success,0,,50000,0.5353753283793399,109.92923753524992,393775,33460,1,343775,95
75646,278bc961-854b-46a3-a0c7-debbf6a0ca02,075b9456-6008-4114-b7d4-4e73b5423217,OVO,Success,9449,LIBURDONG,25000,-6.104710643090863,106.91783456007911,336410,45859,1,320859,126
84107,f098adea-1790-49f5-a783-e1c818f2ba37,6a92eb37-2f4b-4b9e-8166-03648c5b6ef9,Debit Card,Success,0,,10000,-7.444604205673345,110.11042828077773,517887,4235,1,507887,92
6261,c0114f0b-d53f-4b3d-9ec9-0d2924cd10ed,632b3a5e-3a4a-453c-b4f8-619c26454af6,Debit Card,Success,0,,10000,-3.5165505386425435,119.894844073693,401427,24273,1,391427,77
58085,68f17a20-6536-47e5-b376-f092ea7cb66a,d5a49b65-de79-437c-a20d-b1a00ded9ef8,Debit Card,Success,0,,15000,-7.404870566344238,112.82579003620124,315497,21281,1,300497,44
37563,3f0509d7-fc74-49fe-8bfb-f9d4f98abce5,32f294b2-7277-4684-ad5d-b6dbc351c6a5,Debit Card,Success,0,,10000,-6.2547521677084585,106.81063254469828,347508,4727,1,337508,85
75646,cc6b6869-5e8c-419c-bd0b-2dd8c2e1ed98,30255b64-f62e-49ca-87ea-f43a184cc770,OVO,Success,4444,LIBURDONG,0,-7.312756526816479,108.06864609604416,899639,11383,3,301361,39
15336,efe2e2d9-ced3-4e00-911c-7688fd99eb45,e93069a8-91f2-4494-aca3-d4403404dc93,OVO,Success,4509,WEEKENDMANTAP,10000,-8.523760155408045,115.15625223608964,181097,45335,1,175606,86
24303,06dd019e-fc88-42eb-954f-4fcb9f85fb42,a659ebb0-a94f-4329-bc0c-d46d1aa25cae,Debit Card,Success,4124,WEEKENDSERU,10000,-6.267520454916934,106.7718752980018,349218,57100,1,149218,40
24303,06dd019e-fc88-42eb-954f-4fcb9f85fb42,a659ebb0-a94f-4329-bc0c-d46d1aa25cae,Debit Card,Success,4124,WEEKENDSERU,10000,-6.267520454916934,106.7718752980018,349218,18163,1,194124,0
75646,fea1c3ca-0cde-42b4-88cb-376fd8f97d6b,1dba4b59-cd82-4237-a913-c7035b36f337,OVO,Success,0,,10000,-7.678782072394451,110.90407607336978,524403,42680,1,514403,212
40835,33a649f9-1cf7-4d2f-9553-3270cf682f6c,acd32dbf-53f1-4cf1-abf7-33561a906976,Gopay,Success,0,,10000,-0.5740014953756774,113.93690995143106,405272,33872,1,395272,22
81975,6a6be349-42f8-4664-a4e4-1fec65bdf0c5,1ca79192-f74e-4458-9587-5b62b7111cfc,Credit Card,Success,0,,10000,-6.492771769945898,108.28690971187127,482886,9567,2,236443,129
12725,c3b3b1e8-fec8-4337-94ec-45ec56d2b715,78a14582-4b55-4534-bdb2-6147b88b50c8,Credit Card,Success,0,,10000,-7.443289530485008,109.39753138643898,123931,23487,1,113931,26
75646,dd9bcc0a-b561-48dc-b92a-ce01b334f163,9c14e868-25a1-4e30-b9f7-733e7e41adb7,OVO,Success,6459,LIBURDONG,10000,-6.152426587909251,106.97027901966032,370106,52520,1,366565,160
78772,a0221602-30db-477e-9407-9df41e8795f4,06e2cf18-6f10-4509-bd92-8981b1c4d9d5,Debit Card,Success,0,,10000,-7.979384489372612,110.60438900562986,722778,57089,1,317225,101
78772,a0221602-30db-477e-9407-9df41e8795f4,06e2cf18-6f10-4509-bd92-8981b1c4d9d5,Debit Card,Success,0,,10000,-7.979384489372612,110.60438900562986,722778,4887,1,150001,0
78772,a0221602-30db-477e-9407-9df41e8795f4,06e2cf18-6f10-4509-bd92-8981b1c4d9d5,Debit Card,Success,0,,10000,-7.979384489372612,110.60438900562986,722778,50035,1,245552,0
90848,9efb131a-60e6-41c4-8492-6925841aa47d,4c2dfc9b-fd26-41ba-8f89-684aaa05b505,Gopay,Success,6761,WEEKENDSERU,10000,-7.163462601122565,106.89365771069087,188260,15024,1,185021,230
75646,0ac3d93f-042a-4e3b-89d9-4807e0c31cce,cf111411-f032-405a-8d68-29ea5801e58a,LinkAja,Success,0,,10000,-6.773650791390447,106.99882939733465,2113900,21766,5,420780,6
59494,5c22ef7c-f113-4d72-b7ba-4d226feda2fd,66a81f3c-b980-450d-b49f-1e85e7e02c72,Credit Card,Success,0,,5000,-7.65293596241532,110.3692336957684,169491,9447,1,164491,80
89791,f88d8e12-85d2-4638-8ce0-1b8d31278811,065e2f0c-c450-4a6d-9f9a-4a5d6a9eb172,Credit Card,Success,0,,15000,-5.521137566927923,105.41066590468556,253684,54834,2,119342,137
45174,5b16c3e3-da9d-4395-862b-1c40a623fbdb,e39e2a75-ccae-4c03-9809-5f6ff07b8db3,Debit Card,Success,0,,0,-6.339081797283911,106.86057782238088,1128159,55219,3,376053,104
75646,a9ea740b-0bd6-4c9b-85a2-cef89799505b,823ccd6b-70d6-4d57-bd0c-97206691e881,OVO,Success,0,,10000,-5.30431953899014,133.10564845015782,115170,21289,1,105170,17
22059,043fbb19-af7b-4531-959e-5b1421d9bf97,00df80d0-3914-43fe-8e12-dba298d08f60,Credit Card,Success,0,,0,-5.270099550951244,105.77220711234042,92940,13470,1,92940,211
50564,820737a3-3763-4ad5-a27e-6fee7e7d0b5d,0f5fc1f8-d4d5-4961-807f-6670c5cb3025,Credit Card,Success,0,,10000,-7.149469263873748,106.45036448737628,173220,13933,1,163220,89
88855,3cd2765c-e75e-4f52-bda9-39585f9b2f6d,d2be7ce1-cc05-478c-bce5-f60b6bb28bbb,Gopay,Success,2733,WEEKENDSERU,0,-8.156149116202162,113.80695068790546,324314,18614,1,327047,9
75646,eb78dc71-3d43-4875-bec8-e43ca9d6d8ae,36b694df-5298-421e-bbc8-7f6d3240e297,OVO,Success,0,,0,-7.312756526816479,108.06864609604416,380598,55332,3,126866,28
24695,dd7d6dae-a801-4352-bcd4-e6b27051985b,92efad6b-2d65-43ab-9e03-71c9f089f0d7,OVO,Success,0,,0,-8.743646001934264,115.92134814689756,96304,14092,1,96304,59
10335,75953864-ceec-47f6-9b4c-ffa889e07243,94f06e2f-6360-457b-85ff-3902f2796ef2,Credit Card,Success,7567,LIBURDONG,15000,0.6532275809888546,110.67880928245977,85718,46030,1,78285,99
81975,dd585e33-b9cf-4eb5-a9da-afea13eec22c,2ca3c4ce-7597-4203-849f-4bde1934bf6b,Credit Card,Success,0,,25000,-6.169684221084949,106.95194966858512,558221,7636,1,533221,162
75646,4623f020-e383-4be5-8ad3-2c33cb3084e8,99d96b0a-b642-4577-9d56-374ad1f194fc,Debit Card,Success,0,,0,-7.312756526816479,108.06864609604416,360155,5465,1,198561,17
75646,4623f020-e383-4be5-8ad3-2c33cb3084e8,99d96b0a-b642-4577-9d56-374ad1f194fc,Debit Card,Success,0,,0,-7.312756526816479,108.06864609604416,360155,16628,1,161594,0
92438,11a9a2c3-cd06-438c-9085-af6bf541272c,efc6decd-882e-432d-8028-f880298cb8bb,Debit Card,Success,0,,5000,-6.128318435152358,106.81802139557809,349636,1929,1,344636,189
75646,666dea18-7c1d-4aca-94a8-6d8d54eab690,cc47bf90-8da0-4aed-8989-b7ab9dd57793,Gopay,Success,4200,WEEKENDSERU,50000,-8.515994788442214,124.0746724158351,1765647,25081,1,448234,149
75646,666dea18-7c1d-4aca-94a8-6d8d54eab690,cc47bf90-8da0-4aed-8989-b7ab9dd57793,Gopay,Success,4200,WEEKENDSERU,50000,-8.515994788442214,124.0746724158351,1765647,36212,1,361503,0
75646,666dea18-7c1d-4aca-94a8-6d8d54eab690,cc47bf90-8da0-4aed-8989-b7ab9dd57793,Gopay,Success,4200,WEEKENDSERU,50000,-8.515994788442214,124.0746724158351,1765647,39197,1,121186,0
75646,666dea18-7c1d-4aca-94a8-6d8d54eab690,cc47bf90-8da0-4aed-8989-b7ab9dd57793,Gopay,Success,4200,WEEKENDSERU,50000,-8.515994788442214,124.0746724158351,1765647,41693,1,228480,0
75646,666dea18-7c1d-4aca-94a8-6d8d54eab690,cc47bf90-8da0-4aed-8989-b7ab9dd57793,Gopay,Success,4200,WEEKENDSERU,50000,-8.515994788442214,124.0746724158351,1765647,21385,1,447069,0
75646,666dea18-7c1d-4aca-94a8-6d8d54eab690,cc47bf90-8da0-4aed-8989-b7ab9dd57793,Gopay,Success,4200,WEEKENDSERU,50000,-8.515994788442214,124.0746724158351,1765647,59858,1,113375,0
75646,f9ec3294-e812-427e-8ff6-8af9be3c1d9c,11a02498-83c2-4d14-a881-a000cb150982,OVO,Success,0,,0,-7.312756526816479,108.06864609604416,227940,5670,1,227940,339
64768,703cfd26-7b8f-4b2f-8897-c8f4b9f656af,c28ab3e1-8024-44a1-80e7-037ae9e41f73,LinkAja,Success,3431,LIBURDONG,10000,-7.756036212796642,110.39935969037298,200203,44978,1,193634,2
59494,99910880-bc2a-4a79-ad8c-c3ac707835ca,d5017eac-8ea2-4416-ba77-d3413773f788,Credit Card,Success,4448,WEEKENDSERU,10000,-6.81262152334678,107.93599041426552,448280,35663,3,147576,190
75646,eacd5e01-e275-434a-90b7-5f38b908ed9f,9689d1fb-08ed-4a7e-bf8f-7d6d44b430cf,OVO,Success,4500,WEEKENDMANTAP,50000,-7.8258419576216625,110.39210561717408,148269,40291,1,102769,146
90848,adf642da-4803-4509-83e1-b6653adfad74,f0a661c8-f0ef-4a7e-b738-a327e77b2145,Gopay,Success,0,,0,-8.072239301004021,110.48294754837148,200395,33759,1,200395,278
75646,444d3b7c-9d57-4888-8485-00de39a17f29,7e59ce69-b492-42e1-9d72-532a301998c5,Debit Card,Success,11828,WEEKENDSERU,10000,-6.169955504923419,106.72668137699398,479219,3766,1,346848,60
75646,444d3b7c-9d57-4888-8485-00de39a17f29,7e59ce69-b492-42e1-9d72-532a301998c5,Debit Card,Success,11828,WEEKENDSERU,10000,-6.169955504923419,106.72668137699398,479219,21506,1,134199,0
81975,a1e17995-78b9-4742-840e-c0d0cc734200,fb3c4919-8716-4017-9ab8-4f2139d0cece,OVO,Success,0,,0,-6.125268538844568,106.96185483125788,387547,3870,1,387547,151
40835,b27c8a58-a166-4dd3-8acf-ad8e7617ac61,0558cb91-95fd-4e61-8374-b3afe39477ca,Gopay,Success,4740,WEEKENDMANTAP,10000,-7.854713938780788,110.13003987554006,257280,55301,1,252020,34
565,027030a3-5609-4acb-99a2-2d105f019660,ba840212-e72e-46b0-91ca-e89cacef1454,LinkAja,Success,2648,WEEKENDSERU,10000,-7.743970985772847,108.3712631984678,516186,28244,2,254417,76
75646,6465a982-ca13-4689-b6c2-cb908484d50a,4083f2c8-0202-4fff-843c-63159da6ecca,OVO,Failed,0,,15000,-6.345587297302317,106.80315267484562,572203,38670,1,285916,76
75646,6465a982-ca13-4689-b6c2-cb908484d50a,4083f2c8-0202-4fff-843c-63159da6ecca,OVO,Failed,0,,15000,-6.345587297302317,106.80315267484562,572203,58678,1,271287,0
66384,8542df1c-6881-4bf2-af95-9409e327a0a7,69bfc3d5-7cd6-4d93-b79a-1392138c461d,Gopay,Success,3017,WEEKENDMANTAP,0,-8.069078140655082,112.60177647651786,679516,13840,9,75837,121
71084,b408268c-ce91-4c1b-87e4-11b21faf9eac,199f5f00-abcd-4cea-aa36-16703710baf5,OVO,Success,0,,50000,-6.159541363288636,106.81775371029964,362950,17967,2,156475,22
88855,82435a4a-8322-4685-944a-1522a0844c24,a1c2ab7c-29f3-4e8c-bcb6-9142bffca6d9,Gopay,Success,3092,WEEKENDSERU,15000,-7.0826801393755,111.06885913349268,239266,23564,3,75786,21
35740,0ddbe693-1aae-4b9f-ac73-e5f961b43fe2,6f9a559f-b354-4c84-a2d5-2ceb7ed2b691,LinkAja,Success,0,,10000,0.2412225639616068,115.83087769989284,729923,5899,1,306864,26
35740,0ddbe693-1aae-4b9f-ac73-e5f961b43fe2,6f9a559f-b354-4c84-a2d5-2ceb7ed2b691,LinkAja,Success,0,,10000,0.2412225639616068,115.83087769989284,729923,16151,5,61550,0
35740,0ddbe693-1aae-4b9f-ac73-e5f961b43fe2,6f9a559f-b354-4c84-a2d5-2ceb7ed2b691,LinkAja,Success,0,,10000,0.2412225639616068,115.83087769989284,729923,48983,1,105309,0
74150,b2dd0b47-1bcd-4595-87da-ba09d0aeae3d,181665eb-030a-4f43-905b-41e5de733072,Debit Card,Success,4542,WEEKENDMANTAP,0,-6.129493607998118,106.8764292062046,137623,19848,1,142165,42
75646,20cfbaac-0142-4a27-ae88-85d3f14bfc99,7b20bef3-a5fb-4360-880e-9f69eadf10cc,OVO,Success,0,,10000,-7.414280748108746,108.08620285411855,1836040,57125,4,354180,104
75646,20cfbaac-0142-4a27-ae88-85d3f14bfc99,7b20bef3-a5fb-4360-880e-9f69eadf10cc,OVO,Success,0,,10000,-7.414280748108746,108.08620285411855,1836040,39665,1,184681,0
75646,20cfbaac-0142-4a27-ae88-85d3f14bfc99,7b20bef3-a5fb-4360-880e-9f69eadf10cc,OVO,Success,0,,10000,-7.414280748108746,108.08620285411855,1836040,38029,1,224639,0
12725,3bbe4696-2caa-4840-8ac8-5cf243748698,df55c4d4-bba1-42c3-a0f3-6052be3dbb64,Credit Card,Success,0,,10000,-5.668696189950947,132.97051488106365,264047,8497,1,254047,226
75646,7b9e91f6-d1ea-465c-8bc7-b987701310eb,705edddc-e4e5-41b1-9ac8-56871eb3ab87,OVO,Success,0,,10000,-3.374608612783846,114.91498016810596,398842,46426,1,388842,112
89791,fcd369cb-8cfc-4580-a293-8b9f31a6d0b1,024a95c3-c21b-4222-9c1f-1b6e28e25470,OVO,Success,5746,WEEKENDSERU,15000,-3.550380826923109,114.90409871208506,364688,53761,1,194193,74
89791,fcd369cb-8cfc-4580-a293-8b9f31a6d0b1,024a95c3-c21b-4222-9c1f-1b6e28e25470,OVO,Success,5746,WEEKENDSERU,15000,-3.550380826923109,114.90409871208506,364688,33764,1,161241,0
94709,ca5d606b-0b1d-42bd-977e-69e696709f81,1a606743-2972-4c46-9159-6e35610069e4,Gopay,Success,0,,10000,-6.1320673556580045,106.72272339882068,144495,14421,1,134495,17
55186,1ee0f4ff-0a5a-4f2c-a1d9-e60d2eba333e,eb695e9b-a38c-4e5e-9c4b-16857b30d4aa,Credit Card,Success,0,,10000,-6.129428861354704,106.69446076998275,279108,5423,1,269108,111
41836,1bd63a44-c31d-4b66-9786-75c531dcd1ab,784b4cb5-319b-4270-8679-34c6a4b85c96,Gopay,Success,0,,10000,-0.2502974512925959,104.91599585361448,35764,33467,1,25764,50
45931,350b07cc-3b8e-4a01-931b-ecf6a7341d77,03d3410f-233b-452d-8373-d9833312b2b4,OVO,Success,0,,10000,-6.152255438755733,106.9200842919225,64913,57134,1,54913,20
59494,c5ee7b42-b12c-4dcf-b68a-2e5e3bf7696a,83984769-ece7-4e36-a822-b898ca7848c0,Credit Card,Success,0,,10000,-7.063447230334897,108.85304697286271,507477,20490,1,497477,29
